USER_NO,CLV,frequency,recency,T,monetary_value,exp_avg_rev,avg_rev,error_rev
431f8166a587c024be7814fbcac3e19c30c316770bb46f0a91a794b47d6e8ea5,13.33,24.0,283.0,470.0,4263.754166666667,4377.277851606929,4263.754166666667,113.52368494026268
4320eb9da1f8fd0a2b35d76eb37cc9c0eda41e34f72a53b0f8a044e4e79dfc26,47991.44,3.0,5.0,13.0,4038.6066666666666,5028.574191083919,4038.6066666666666,989.9675244172522
4322baed919c5edbc1c0fb1672941264bd6a749df3f5b960f95b0a5dffbd5a73,1588.58,1.0,2.0,146.0,8893.4,15993.717064202236,8893.4,7100.317064202236
4322c52f7e53c286a6e861d0440d74eff0d4840bb9d09e9abd336bd2a1366cd1,5.69,1.0,1.0,702.0,331.0,2256.823059497263,331.0,1925.8230594972629
43298f756941ce18d98179f3173290dccffb92675b9970f74ed8c5a4ba76257c,477.26,1.0,4.0,125.0,272.6,2163.1303320055817,272.6,1890.5303320055818
432c386ec5cfd09bb765c00952baeb1404c5b1f04e92bfab0ed8da9d5339ace2,0.65,3.0,33.0,577.0,35.53333333333333,450.6931406213826,35.53333333333333,415.15980728804925
432da52abd4a2bb2c70a39bc8f17f3be8982e86c1b96024018133effc1ebad08,5.14,4.0,112.0,684.0,265.22877842677735,589.6879824669629,265.22877842677735,324.45920404018557
4334868967d49d84b8ea41977a87425df91a83fcb6584b166646fa07c8b38438,10.92,1.0,1.0,474.0,76.08695652173914,1847.8590472252808,76.08695652173914,1771.7720907035416
43396148d0c1618472e2056741806a0afd9aafb76f13c9ffefb5e025d72cea7e,134.84,1.0,34.0,595.0,0.4,1726.4323795529174,0.4,1726.0323795529173
4339ac1cb584d801049684cdb7b2e69df8bcca300fa26833de1ae9c56b388793,851.68,2.0,86.0,222.0,32.68,702.9259867116107,32.68,670.2459867116107
433c8982c076a36204c54304c27807228cab1a9344b65a4d61b110564db978e7,4829.48,3.0,34.0,44.0,63.13333333333333,482.2562688660395,63.13333333333333,419.12293553270615
433e19aea6dddbc2839099c79dc4875b3514b3c4adc2115074f8070905cda74a,7.9,2.0,18.0,503.0,592.9399999999999,1393.192883363331,592.9399999999999,800.2528833633311
4340aa5c185649324795eab115a50f064df1c3f161610eb4d97c7da9f34bc040,2636.27,2.0,114.0,153.0,188.88703672834362,895.380465842077,188.88703672834362,706.4934291137333
43440276bfc0b162448da05e844b9fea2a78ff2a5e646198821672f59c641618,12.18,6.0,57.0,233.0,552.9066666666666,781.2385340360322,552.9066666666666,228.33186736936557
43452465ce1edae2d1d922c0d7202ff39f39289e03641075441dd7de51b68a22,856.07,2.0,245.0,721.0,1417.35,2408.905110309115,1417.35,991.5551103091152
4348399fffeb612a33c41922bc767ac1cbaaaec8249b676528fa2dd7214c77df,0.86,2.0,11.0,728.0,518.7,1301.725681693707,518.7,783.0256816937069
4349d35164151b56f3374ec970de9b8533a2737191763e7e04a117cc72284899,0.0,125.0,461.0,595.0,1132.4672,1144.521879286082,1132.4672,12.054679286081864
434acf38e973d9c2b0457cd9f75ff8f78b71afb9b870a1775d0ed530d7a78596,20.66,5.0,153.0,596.0,566.915421712756,845.7757112310729,566.915421712756,278.8602895183169
434b025867f7edad6d7c94ccfa3ede852c7df981e6cde16aa4dbf3eb6bad3523,4430.3,12.0,188.0,207.0,230.9716666666667,331.0045344963955,230.9716666666667,100.03286782972879
434b15d43cf084bb7e3c3cab22520c8762fd3dc51772135b00269c35cf2b5797,2.24,6.0,70.0,411.0,1927.506666666667,2247.918115470223,1927.506666666667,320.4114488035559
43537d38ba300d6ffa6493d42c227e5496720e98575095bfe748abbc7c2afe22,160.16,4.0,133.0,523.0,1813.245,2298.638595353247,1813.245,485.3935953532473
4353c7b805491acda15094a19e5efb06fc44d18f8d3e1c6576e6a0fd207e658b,1.31,25.0,414.0,686.0,825.568,881.8841189976599,825.568,56.31611899765994
4356da719ae140a327677ca0cf5dc7c0fabffd6f4fe3c8ecf1a16719bd623e89,3048.35,2.0,135.0,315.0,1891.74,2993.376093607244,1891.74,1101.636093607244
435723d791f1b48558f6cfbca249c956143ff81e8e5bde8eaf64cbc5ba649320,39.84,6.0,49.0,182.0,886.6933333333333,1137.384386323956,886.6933333333333,250.69105299062278
4358af5138328f378bc4ea5a52081509d16ab25bbdc7a6d15f1ddec460c3a5a7,7981.65,49.0,170.0,178.0,109.45530011830014,132.42658387145946,109.45530011830014,22.971283753159312
435aa7d12c841805ea7da59276f354c220dc2650422316512158093be309ba26,14033.75,1.0,6.0,15.0,243.74,2116.8294396184256,243.74,1873.0894396184256
435bf31c0c42ab06d61b7c5e432f3f729577c11363a57511bbccab1afef7f7bf,25323.01,44.0,264.0,301.0,3322.0481818181815,3375.3930128766106,3322.0481818181815,53.34483105842901
435cae0fa0b9541389d1b947f828f41d800749484a856d80eea953c84526020c,0.0,44.0,154.0,619.0,2078.477999375908,2121.0846428896957,2078.477999375908,42.60664351378773
435e37af6732829b0ac5fe06b6c42e9ce82bdf434f8d71f8d24fdbd414f82f0c,0.05,3.0,6.0,408.0,532.0866666666667,1018.5473630964495,532.0866666666667,486.46069642978284
436057c978d0a9e35427b0aa6b57dc13ee3aa5cfc60cbedd4341274b888d10ac,76.76,1.0,1.0,714.0,18615.0,31590.34753651606,18615.0,12975.34753651606
4368be44d493ba2d7c7daf897682f551e5f99f2017d3327f2c5963d830e7e88c,12330.11,8.0,20.0,20.0,135.0125,282.7916632671478,135.0125,147.7791632671478
436c0fac2c117465f58eb58d0d4dbc672221b1ae77f4f2d8adf1a10d2a543ecb,16590.14,7.0,26.0,26.0,313.86529620580797,494.12827078987925,313.86529620580797,180.2629745840713
436d1eaaed7e523986e39708b13a10d623cbce03427bb3b897f9df0f7e22277a,0.0,28.0,150.0,369.0,666.6607142857143,714.6937399972719,666.6607142857143,48.03302571155757
436ea1047282089ace56aba00be4aa7be93261de4711d07f1fe576720c4b9227,829219.25,420.0,502.0,502.0,3319.068547619048,3324.6115092647674,3319.068547619048,5.542961645719515
4370e6eea410ef17f2ebb8e6c1df974232a24c4f0f6d9fd94e27c3ab48678f46,6152.54,1.0,355.0,475.0,4900.0,9586.995523700876,4900.0,4686.995523700876
43713835f6f6fff81b6bb4574876a6cf7cbc2673d17efc389153197d071fe4a6,200478.81,201.0,588.0,603.0,2901.0913617983924,2911.900224374139,2901.0913617983924,10.808862575746389
437262408a3c579aa483796495f3788e4dd6719e675a730713a38399cc6ea4df,167.27,14.0,375.0,639.0,1749.2842857142857,1876.6130953295155,1749.2842857142857,127.32880961522983
43743f2664d88f8bf06c86850a24c2e68ce97e892aadb62d4e547c04b0b86331,140.02,1.0,1.0,143.0,138.0,1947.1878470675633,138.0,1809.1878470675633
4376e82be2e5bb3a5b4a77e066bcbed5fdbab77e6a9227d68c9109589eb6e3e8,117129.25,2.0,55.0,162.0,71715.0,89018.94456950453,71715.0,17303.94456950453
437bd083d4b89fa8843e4bd37a6eb870acce906554f94ec9ad6761af5ce60d98,4.27,2.0,25.0,716.0,404.79999999999995,1161.3954787011123,404.79999999999995,756.5954787011124
437c13a8cb2dbfc8cc5caba5fa2e63f8a9a986d0d4aaa438b893b8fb27613d2e,2146.28,11.0,269.0,272.0,94.03852749577892,198.63231551210964,94.03852749577892,104.59378801633072
43893076ee0ac50669a0a4ca8a2240f6d25b0276b33edfeb9661429a930bc1d2,547.79,1.0,37.0,326.0,169.4365971107544,1997.6224451217358,169.4365971107544,1828.1858480109813
438b2fb54206d1481fccaa44a6b7f9f3935b3810076cad2880760ff5ed7a1dfd,3.05,2.0,12.0,436.0,89.1,772.4381030666781,89.1,683.3381030666781
438bb0b3eb59d0bad6608f27e3bf3085d8d62da4cc3e507303889337cc06a0c3,398.31,2.0,133.0,418.0,72.19607206622302,751.6116619927615,72.19607206622302,679.4155899265385
439285e06965662b9635144ee53ae8010dc7149ddef946ea22422b8a1449c460,5898.52,9.0,519.0,699.0,2444.1555555555556,2675.6661485581576,2444.1555555555556,231.51059300260204
43978e1f6d62a0e939f18aafb7c7853033b447943dde6502881b5e12c8ec3036,0.01,13.0,123.0,443.0,775.8323076923077,884.1996304151625,775.8323076923077,108.36732272285474
4397f4356e9ac04e42ead8e5736c34c3820d3190b57a932ef685230fa0f81074,0.0,15.0,55.0,271.0,186.01454044149423,264.36741729703976,186.01454044149423,78.35287685554553
439bbe75b6c6ee033ea2d313d7e8aa1341268bd0b8505c6da5e16077dda29e66,3546.55,4.0,77.0,90.0,106.50824721780604,414.4665956965156,106.50824721780604,307.9583484787095
439e975f1bb79b08df392dbfc34e10b82ed4056d7fdd582286e62631599b49aa,8778.75,38.0,200.0,214.0,201.17512579272747,231.78086948746216,201.17512579272747,30.605743694734684
439f0032a34dc87f6877bf4b5ec1d15bda7d408a1251d6c21479f7772b4b5eca,5.89,1.0,1.0,713.0,429.5,2414.8493207631977,429.5,1985.3493207631977
43a394e746e81c812407fe78a24708a400ebb1acc085a04a24a88d86c9409f21,3780.14,1.0,40.0,88.0,14.08,1748.3795801023387,14.08,1734.2995801023387
43a59cc42ccbf1fcb46fdd4dceadd8949cc08a19a7502929fea57aa6e6813485,6821.19,39.0,687.0,706.0,376.8022480136012,408.32843352375727,376.8022480136012,31.526185510156097
43a6071a5eaa974246d260af49e65bbd045b6a8dd214a05ecc6d9e1b6b309102,9443.43,32.0,488.0,513.0,503.7396875,543.7564075136282,503.7396875,40.01672001362823
43a84d10b3715ca6d2d62d44cd6614ba2c862cf42455474c52292a90e7d703a6,0.0,33.0,58.0,381.0,13511.038181818181,13700.01735671984,13511.038181818181,188.97917490165855
43a8721994949fea44597fd30f18e8b7bf1eea9c05df85b2c996b32db04bef54,221.9,1.0,39.0,634.0,666.6666666666666,2795.3423322376902,666.6666666666666,2128.6756655710237
43b55304685aa65bcf8952dfea45863943377a6d687a9f3f02a805c4278eb22f,8202.62,6.0,24.0,40.0,646.25,880.8346063938129,646.25,234.58460639381292
43b6127bba3f0ef55047e0ad76ffaf2e64f36b63abdc8d7812000e3aea37dda2,5855.04,1.0,1.0,95.0,21656.5,36469.90970545352,21656.5,14813.409705453523
43b82ba1f1c662576887dbbb9648467da3c5a8c8624149aa1fe806c263b92f7d,266.25,6.0,215.0,600.0,3556.433333333334,3985.9608054554237,3556.433333333334,429.5274721220899
43b95e514f716a579100676c4f9bf99c015c9c51c80eafff7844406b8f528d35,0.0,9.0,46.0,680.0,3344.1977777777774,3615.024252315652,3344.1977777777774,270.8264745378747
43ba10255cb6c565db4c7810836e02853c6b8cad0f02a68beda17eccfed7c284,0.01,3.0,7.0,640.0,149.33777289942097,580.8389421009379,149.33777289942097,431.50116920151686
43befffef66c977f2de2fc04eec78a3ca332b11fc35a7d1cce1d42f0c6ed6e92,45.7,2.0,16.0,423.0,4288.91,5946.803246440937,4288.91,1657.8932464409372
43bf8a2e992f7e46abe3c43fd15267e6029401d658bfde7fd8c62316068a9d47,2506.38,4.0,65.0,86.0,18.05014332247557,316.81223732483676,18.05014332247557,298.7620940023612
43c1652abcf2da787652e196b2713a7fd8f16615fa9ad67854354cb0a1c1d22c,1976.29,2.0,84.0,145.0,79.7,760.8568571656211,79.7,681.1568571656211
43c40a7a4e950d40656324620bcfd85c8ff25beddd02c036ad0b59b8c57d7896,13.71,1.0,2.0,519.0,133.0,1939.166209439851,133.0,1806.166209439851
43c615f78369300d75a15b54f3282108cbc7581995f2dd5b6782602a691d5831,0.0,47.0,65.0,169.0,1431.4967607847796,1466.1346737468189,1431.4967607847796,34.63791296203931
43c6e29d4c7d3f5bf8dfb13459038b572193f2063779356226f50d60c5125532,35.6,20.0,411.0,652.0,1102.731,1178.7167823962473,1102.731,75.98578239624726
43cb0a3fc9ac8b6e76273b9661d1c7d90c5bbbe2ca1b8614a15b1fa0527b1c0a,0.03,6.0,36.0,599.0,23529.86666666667,25297.343637651727,23529.86666666667,1767.4769709850589
43cbd277a83eb7790c3427c2942ad0126ddaab98220dec05f71d12c0502a5218,684476.93,70.0,421.0,446.0,21958.540615654547,22092.794234431745,21958.540615654547,134.25361877719843
43d15eca6be103ad245affbc429af4b399ba6b4f37656e3144887e22028d2aac,0.0,41.0,65.0,189.0,4555.7736243217605,4624.497836913232,4555.7736243217605,68.72421259147177
43d21b4866b12e3cfa793caa91f578ecbdf42ae7eef2770fb7e32e4a36746f69,4.56,1.0,1.0,692.0,16.75211831767062,1752.6665330708838,16.75211831767062,1735.9144147532131
43d6db34e43a90771b314bc265cbe3cd0ceb73076a6fa575d41722d6c875635e,81.16,1.0,1.0,190.0,175.0,2006.5479655126353,175.0,1831.5479655126353
43db52ac0ec0c66bcfdea252ee876422cee30a1ae7d84ffc1d25bd0b60329aba,5524.72,3.0,176.0,233.0,1272.2133333333334,1864.9500043026235,1272.2133333333334,592.7366709692901
43dbeb7ed4ecb37095f5f971e9de1ef604838684439570c4a0ef6a69e5ff9f87,488.61,1.0,1.0,326.0,22108.0,37194.26358323596,22108.0,15086.26358323596
43e05a5da9165de96b3a43ae5d2b798ac0a3e5dd405aeee5d113e284ebe57619,0.0,18.0,116.0,634.0,488.1239402534113,559.5962562418069,488.1239402534113,71.47231598839562
43e0833cc8e9a33133b61bc64a4466259e605733a95bcda54fc5f679ad0a1051,176.6,1.0,1.0,197.0,1855.2,4702.139073929118,1855.2,2846.9390739291184
43e1752834e11a0886660a4f3f83c5b373a485f46e021cfa083f3f0b5859fe76,621.28,1.0,220.0,667.0,112.4,1906.1170624136757,112.4,1793.7170624136756
43eb6d0fcc6d8e9db38c2b240b75876fdb98a0f3370993d2b2a2868af2ca0129,98.55,1.0,22.0,713.0,760.2148887183422,2945.424319840754,760.2148887183422,2185.209431122412
43ef1a6ba3d2c39f63c8eaed1927db3dfa756f03f905daedfd9918b6827e8a21,0.0,10.0,57.0,399.0,36.856844059569866,150.08115730270103,36.856844059569866,113.22431324313116
43f200a03689ae850c1d2ae558cd55120bf8695b908a094f01e375721b60395f,180.57,8.0,378.0,728.0,584.3375,754.3188682793893,584.3375,169.98136827938936
43f207b7418fbebc90249aabdbfe592d9167d5772992dceb8e7f215bd3d93bd8,19992.45,11.0,576.0,582.0,3291.2454545454543,3509.207132354929,3291.2454545454543,217.96167780947462
43f41ba11f5be604f188d95b23746c24892dc88b906c83d1341fef768ac67222,901.38,1.0,53.0,379.0,872.0,3124.7642508157473,872.0,2252.7642508157473
43f4de42f3d4b07a5f4507701c4e9a47604cded5f6ca62b593577f3763ab9b2e,0.44,6.0,44.0,430.0,9382.724446832655,10202.534508104141,9382.724446832655,819.8100612714861
43f62624811071da2ac14260a1171ab5bcfec2e413e61ac9d6d10522998df9de,402.03,2.0,33.0,187.0,308.9,1043.2421295616057,308.9,734.3421295616057
43f646920f3a19aa58c9e87a48dedea836a3d6103a1144234d5815351d6bcdb4,498.39,3.0,348.0,660.0,202.49534062237174,641.6294901883846,202.49534062237174,439.13414956601287
43fce7079538a892f25a682e6b925fe16aaa2341619ac91846ce92caba19a4f7,7487.82,12.0,64.0,99.0,2539.968121803906,2714.8304532708407,2539.968121803906,174.86233146693485
44029b270530cc5b325b7389e49972268d143f441667802f192d28abf45cc45f,6.1,1.0,1.0,691.0,380.1,2335.595541001399,380.1,1955.495541001399
44091e8756fd8a613fe17bc639dcd33cff37d60337782e92ee59555af26c829c,0.0,4.0,5.0,508.0,580.9,938.1769195078617,580.9,357.27691950786175
4409dddacf19235ee313745debfeed2369588969d55e94299851bcb5a4c04cd7,51.06,1.0,1.0,656.0,9812.2172258734,17467.80083061352,9812.2172258734,7655.583604740119
440a14b4d8fb62f47b0e4491c3d85a79b9be5098e77399172f584a2f07341dab,52.79,1.0,3.0,302.0,29.12,1772.5086660864977,29.12,1743.3886660864978
440b7743a69a378acf1ac31f9302c0b2de95f66841d0a2871de4f6fb1fdeb91d,1775.81,1.0,227.0,380.0,448.6,2445.491976501059,448.6,1996.8919765010592
440f831f84767c60bb44c0806c11e77b164cde742997e5eb1335f77d1df40c1a,3.36,2.0,2.0,242.0,1454.6,2454.798877310644,1454.6,1000.1988773106441
440f9217167386b1720e04609aad5c4b556651e1fabb8ae8c93db92a2ac48aa6,0.0,73.0,97.0,154.0,3360.8038356164384,3393.0479855546305,3360.8038356164384,32.244149938192095
4410d587dfd1274170f7fc587c436faf40ae91860d79d8616db96573ce88d2b7,0.0,6.0,6.0,431.0,2955.1800000000003,3344.4316425940497,2955.1800000000003,389.2516425940494
4417de9df16e8e534e0d38f8e1002adec4da20f80e95e37e975f7ee1b2d63f19,0.01,5.0,11.0,245.0,386.62800000000004,650.7993187257609,386.62800000000004,264.1713187257609
4419af35f312a89d5073c9ac3dc0d008b424f890d451f06c44a01894b7de1343,156.87,1.0,1.0,335.0,6809.02,12649.688856511992,6809.02,5840.668856511991
441d109e7ddf7a3f2e9c9249a8084d0a295f30c61846c3a17d421a3bfffde547,2212.57,12.0,283.0,385.0,587.6483333333333,699.2403023471247,587.6483333333333,111.59196901379141
441f828f5f8ba7dfab5b5e4b35cb4bab22435578f6ce06b49c33dc64361f5c4f,6297.95,1.0,42.0,87.0,677.36,2812.497941244158,677.36,2135.137941244158
44203dcd2516631b5ee2abaa77f4b0b72e7e26d1355e7a4a7710c23c15d4344c,1.8,2.0,10.0,596.0,868.8700000000001,1733.1517324568044,868.8700000000001,864.2817324568043
44225e6570fb353589b4d66048326dfc6534e011f10fe3c0365fa85538fd0a96,1260.27,1.0,597.0,699.0,603.6,2694.1627429601444,603.6,2090.5627429601445
4424cf9fce56a5540becf749dc6bc7ff84d6fe37d9fbeaacad5ec47ce2dd1150,0.83,3.0,32.0,684.0,770.2399999999999,1290.8975153389317,770.2399999999999,520.6575153389318
442683f9a2da7147cbe25a31e5461fca225614baf126821c40c7b089212e849b,21248.1,5.0,85.0,96.0,1703.0720000000001,2074.5009814197488,1703.0720000000001,371.42898141974865
4426b96fcd0ba76ad9c226cee77882bc3b11a52a88946a380066479287acdc4d,1319.36,1.0,155.0,671.0,2140.0,5159.051553203618,2140.0,3019.051553203618
4428ea38dbdfa386cd3332784f3753777cb0ff1f18a6e22dc1f95193a5ef2d39,34442.99,137.0,517.0,524.0,440.64233576642334,449.7307803967609,440.64233576642334,9.088444630337563
442c60979ed54189d81720b23fabcafa94399b31bd84c626049de64cd719e125,0.61,17.0,207.0,483.0,3743.2576470588233,3892.791125281167,3743.2576470588233,149.53347822234355
442eb4aa8ad952b391f82c0cd752fbd1adaf5577f2760fd9245912cf24d68abc,1910.6,1.0,212.0,312.0,240.4,2111.4709856831137,240.4,1871.0709856831136
442f0f14ffce47f0aa0a1049c336bc3b5cb70cf238d27f2c9868ee952caf7976,0.39,6.0,138.0,725.0,146.83333333333334,347.9637875171033,146.83333333333334,201.13045418376996
44312f4ba4a05c6b9e54444e87bf13e3c83166c22c4224ab6423d8a7441567ba,6543.38,16.0,30.0,34.0,52.864966604563705,122.99241572812593,52.864966604563705,70.12744912356223
44353569b3ac43d694e04da220e94c8259974fef66f1bc913cf4fa74e7c3e98d,2639.57,3.0,156.0,283.0,954.46,1501.5699604559857,954.46,547.1099604559856
4435490d1c239e3d6f7cf4c89669cd4c11b1a7e265f086b4969809a15da08f98,0.0,14.0,59.0,684.0,1824.3714285714286,1953.776404545584,1824.3714285714286,129.40497597415538
443bb51e117b1018f8998355d52005b8dbaa7181bd987b86f7361f0c51533b5d,0.71,2.0,4.0,387.0,166.25,867.490562775885,166.25,701.240562775885
443e9afaf7141d5eb00d5f9c1269d856d8e572b31902d431647738fc08eebe68,4.58,1.0,1.0,691.0,17.005196032120924,1753.0725526142778,17.005196032120924,1736.067356582157
4440e24d2bdde917e753a01ca9394ea8072e362289f7654b7efe71d8fe2547e1,1335.1,1.0,19.0,189.0,990.0,3314.0748988297605,990.0,2324.0748988297605
44417897a1ce301da4ce521e28ec8d163d92ea60aeb8428b9b620fc28451ed89,12949.79,8.0,505.0,506.0,2487.5,2751.5211034301383,2487.5,264.0211034301383
4443172f74c32f46b60caf0f35a65ee4ef3ee2915caaa8ef57d5ef25ccf95d3f,5322.83,14.0,590.0,653.0,806.2420488721806,907.4956544953955,806.2420488721806,101.25360562321487
4454515f6c4bdee5ba658d78ce716b63dee79109c780d477c373c7a48c5f90ab,25071.57,1.0,235.0,325.0,16462.0,28136.23037402309,16462.0,11674.23037402309
445570bf25465dd1766dc2906573d8e39ae0e7d8f8b3e9f0ab4b3beb5122f0ee,290276.26,176.0,519.0,530.0,3293.7325,3306.922162295312,3293.7325,13.189662295311791
4458709d607609337ebaafe8766b12ed36ad16c0ccb6a842d537bcef9df56671,601.77,42.0,360.0,444.0,2064.617937916112,2109.146398547845,2064.617937916112,44.52846063173274
4458a3f443f5522d2e797085d789761eca376ae5430c5b925f48dd5e397932ff,3075.28,16.0,455.0,517.0,334.33625,411.25011186709384,334.33625,76.91386186709383
445ab19b7bebac883dddb36379eb84eb13ee73e9e201264af7a181e864ec42bd,0.0,4.0,6.0,691.0,3972.98,4682.903308142226,3972.98,709.9233081422258
445ed2ecf6cc4ef59686536192e95d89d33d02ece5386d8a66ab8615f300970b,0.01,3.0,3.0,407.0,530.6666666666666,1016.9234630200939,530.6666666666666,486.25679635342726
4461cc20bade7c8a7c6a2ba15f1ec95d9e2dea5a05b487b2c6824ccb6c019a3b,118.44,26.0,421.0,700.0,134481.79305017518,136500.77864966978,134481.79305017518,2018.9855994945974
44620a6d1fb134d586ba435c02258fa65a2f2869269542c0dca4dd226cb09074,281.53,1.0,6.0,174.0,0.2,1726.111514047809,0.2,1725.9115140478089
446288420ab22a9fedbe8597415dd9c605ed84fb51c6bbd454f223c13696d5a2,9947.99,4.0,413.0,685.0,8427.92,9600.986424632041,8427.92,1173.0664246320412
4467396187ae5d1c5fd88d637cabf11191b8237446b2fc6eafbb1d4db98eccb3,19036.44,21.0,553.0,577.0,1709.2066666666665,1792.5852976044998,1709.2066666666665,83.37863093783335
4468ab2d7707c9b0d7cc5fcbfc6a556bf220fda6e5ec27d6e12ea2a287d89bb3,0.0,12.0,29.0,464.0,2155.4983333333334,2317.9008500647565,2155.4983333333334,162.40251673142302
446b61b8e057d4c5e5e3e934a428f5ab4361198c955c8be84d29a87fbbbd0006,0.0,4.0,6.0,447.0,256.40000000000003,579.9413492642793,256.40000000000003,323.5413492642793
4470c508e9b5635551c12b6fc6e2d0798e29f86019f5f945615c539bac34ff5f,288.35,5.0,271.0,616.0,556.444,834.4511273496312,556.444,278.0071273496312
4472d93a6193029c186d1c1c15936030f7d69a4dd4219c173835edf7cfdaa448,126.32,7.0,167.0,364.0,267.52,445.1471915965833,267.52,177.62719159658332
447678a3a0ed837fdb4aef2f8bee0c10affd23bc116f4066adced0bc87f19e4f,0.79,2.0,3.0,694.0,7003.540418134864,9291.35669355891,7003.540418134864,2287.8162754240457
4476ddd2aa4392b3e82e7fe060bb5abb8c58bf6ad8b6c7b40b88f0e062ce474a,123.92,1.0,6.0,267.0,43.38558692421992,1795.3953398570425,43.38558692421992,1752.0097529328225
4478386793e1f56da5ef04cbbbbd9f9e6087f0c6a2e67dfae2833bee22a92467,18128.58,6.0,21.0,25.0,467.25,689.8440308978722,467.25,222.59403089787224
447ac3b067f56242bd7698cf7523b99acce3b8e816590d0506ff16c567873412,480.06,6.0,139.0,250.0,85.82,282.86338725867313,85.82,197.04338725867314
447c3713cea905c4b3da6fa5cb0c1fc93961937ea3bc9d812df5a3f345618cf0,1274.84,2.0,179.0,363.0,448.63,1215.3961178333811,448.63,766.7661178333811
44821e675a47162803efe74762c37a658592cee8b1afb9f9a74edabf4ce197bc,12.27,1.0,1.0,439.0,22.22222222222222,1761.4423713325334,22.22222222222222,1739.2201491103112
44832f7cc1556afec0dc885d3bbdab9f1d9eb2ba6403f84b97213ad16b658177,2153.97,4.0,228.0,342.0,580.5,937.7353348295954,580.5,357.23533482959544
4484a5f7d7992e767dcec6ab7b3908e6b167295e0c19c20b9eaf321f0d10f090,0.0,6.0,10.0,580.0,21215.71,22828.169818911865,21215.71,1612.459818911866
44850c4e12131e0a81e964ed476646980e50c10cd79245bfad73973a03e80727,0.0,4.0,11.0,490.0,149.13994210192254,461.53035386989586,149.13994210192254,312.3904117679733
44899a4a3da4f2372055313e5985df505b488d82109d6d7cccf7fe833aa0c77c,591.89,2.0,7.0,67.0,692.4399999999999,1515.7816032734554,692.4399999999999,823.3416032734555
448c04e86af5063c9f5110b4620ce1ef42d4802d2b29c52a0316a906e180ccd3,618.65,2.0,113.0,322.0,113.28,802.2290100759927,113.28,688.9490100759928
448c9dbc3bf588d8800955114b706b9a1e4852d8baaeacfbe32236bbb5c2d8ec,7778.07,28.0,526.0,546.0,477.48,522.933259087491,477.48,45.453259087491006
449485fa6bcf6e0c3ab195762c316449e36f14b8843ded914da5381be8049e4a,38.86,1.0,2.0,337.0,286.1,2184.7887536004055,286.1,1898.6887536004056
4494f6d2f499205c6794873e4f42640c8097bfd49c469167d96183827257f269,121.76,2.0,11.0,186.0,1616.5,2654.267357244806,1616.5,1037.7673572448061
44970f500c629b77a87066f860088889d6edaa53488230fe28cf61dd6952a844,0.0,14.0,57.0,253.0,1264.2657142857145,1378.1837160963378,1264.2657142857145,113.91800181062331
4498ec020770ccb3a425ea93426558759dccbc48b6618f32bdaad442a3d2fdd8,0.0,8.0,56.0,549.0,115.46097440631566,262.27405081087386,115.46097440631566,146.81307640455822
449991777caff4cedfb261a1bee2b666dcde482a37d1f1d94aa8969a30aafee1,141.91,1.0,23.0,653.0,1016.5,3356.5895782566363,1016.5,2340.0895782566363
4499b9987140047d6ad2a2135f07ad8b1e1dce3425426cfe34a765c4aaaea466,175.28,1.0,8.0,311.0,575.4,2648.920706739846,575.4,2073.520706739846
449e5a2c290a46f19b62f8e754ee85ad129e712999524b466bfe385e1b540949,2036.88,1.0,212.0,358.0,588.0,2669.1352335616816,588.0,2081.1352335616816
449ec9154ad8eb837b927a65a85bc0492937664c81423c5890e3cd82d369a3ac,1526.54,1.0,239.0,581.0,1196.88,3645.9781773139903,1196.88,2449.09817731399
44a1baf5455547c66b60c045421741f48fe428e38c3b7fe2afbfb663ba108957,1373.49,5.0,296.0,459.0,479.72800000000007,751.48466865087,479.72800000000007,271.75666865087
44a237c0a9f265c890ff91a8348586d51eae4fc6a3a3f4fcb7c8d6b3b2610b93,0.0,121.0,494.0,599.0,867.3910743801654,879.017712728711,867.3910743801654,11.626638348545612
44a37694fa11182935cd3ff4cb342db700be530899e49cb47a14e4a38b438891,117.81,1.0,3.0,406.0,3530.0,7389.066813707672,3530.0,3859.066813707672
44a968541a7290594b8ed78c2527a9bb1ddc799aadca5529657e012d8b9420bd,1357.21,18.0,490.0,618.0,398.8066666666666,468.36988907831756,398.8066666666666,69.56322241165094
44aa0ee03a0f086533edecf615b38978a0c2e4ea3dd33bb6ac05ce6e5ec7b159,16.36,4.0,119.0,544.0,140.89,452.422733797912,140.89,311.532733797912
44ac2f1c988cee59b1cd228aa45fb8851db9ea3364ab68aafede00e4db03ab29,549.98,3.0,58.0,487.0,28352.013986013986,32833.182643444,28352.013986013986,4481.168657430015
44af1a15d5a56f3c80e10adefd04fd32489d44806bf417d8619219a86ad50f44,0.0,8.0,8.0,359.0,136589.9838433397,143480.32406754128,136589.9838433397,6890.340224201587
44b12d602a28cb69c56d17fa43a987be456b1206c1fa3e1daac4d3b23b29f8c8,0.19,13.0,174.0,505.0,1113.430510755919,1231.87192931049,1113.430510755919,118.4414185545711
44b1502423fc5c002355e2783f4dbc0927d40542c7e5c02b31aea9a84b3dc6dd,4.3,14.0,227.0,513.0,1990.3942857142858,2124.3898088539995,1990.3942857142858,133.99552313971367
44b516fd5d51f5a81540758097f62a5fec9e1f04f81fb9e620a37b1835d62659,4.98,2.0,2.0,175.0,561.36,1354.2848253255252,561.36,792.9248253255251
